Student_Name,Enrollment_No,Semester,Department,Age,Gender,G1_Internal,G2_Internal,Final_Exam_Score,Attendance_Percentage,Study_Hours_Per_Week,Backlogs,Parent_Education_Level,Part_Time_Work,Previous_CGPA,predicted_CGPA,Academic_Risk_Level
2,378,8,0,18,0,32,36,85,77,11,1,3,1,8.17,5.44,0
0,973,3,5,18,0,59,46,40,53,7,0,1,0,5.92,4.75,0
8,167,6,3,19,0,57,70,83,66,16,3,3,0,5.81,7.13,0
3,408,1,1,22,1,54,93,88,57,11,3,3,1,4.55,7.93,0
5,507,2,1,19,1,66,86,94,59,0,2,0,1,9.37,8.32,2
9,536,7,0,22,0,80,74,61,74,7,4,3,0,8.92,7.06,0
11,642,6,3,18,0,68,37,47,56,0,3,0,1,5.62,5.03,0
9,836,5,1,20,0,96,39,33,59,12,4,1,0,4.35,5.37,0
8,101,6,0,21,1,30,83,80,45,4,4,3,0,6.67,6.59,0
4,885,3,2,18,0,67,95,76,65,19,3,3,0,4.96,7.9,0
7,793,1,3,18,0,81,73,83,46,4,3,2,0,6.71,7.94,0
13,807,8,2,18,1,92,77,54,77,7,4,2,0,8.27,7.23,0
11,805,5,3,21,1,81,31,39,51,10,4,0,0,6.06,4.92,0
2,421,3,2,22,1,89,35,36,56,19,1,2,0,7.17,5.16,0
8,963,2,2,20,0,42,74,94,60,7,1,1,1,7.02,7.24,2
10,774,8,1,20,1,46,39,48,92,9,4,0,1,6.21,4.47,0
4,477,8,3,20,0,59,38,36,45,4,3,2,0,9.32,4.35,0
2,925,6,5,22,0,67,61,74,86,19,1,3,0,5.88,6.8,2
4,119,7,1,19,0,40,31,67,76,2,4,2,1,4.19,4.81,0
7,914,5,2,19,1,56,50,36,64,4,4,0,1,8.65,4.62,0
12,742,7,2,20,0,67,32,75,93,14,2,2,0,9.12,5.97,2
2,290,8,5,18,1,57,52,96,54,13,2,2,1,6.67,7.11,2
0,487,1,5,18,1,55,66,37,50,4,4,0,1,4.45,5.11,0
1,160,1,2,21,1,62,65,32,48,1,4,0,0,4.49,5.09,0
9,672,2,5,19,0,61,43,41,43,6,4,1,0,7.12,4.76,0
0,77,3,4,18,1,83,44,72,42,6,1,0,1,4.65,6.69,2
11,37,5,1,20,0,54,64,36,52,13,0,0,1,5.08,4.98,0
5,393,2,3,21,0,53,51,77,71,14,1,0,1,8.3,6.2,2
12,440,3,5,19,1,69,76,74,45,16,4,1,0,5.22,7.31,0
1,539,4,5,21,0,56,65,54,40,8,1,3,0,6.12,5.79,2
0,461,4,4,18,1,75,44,33,81,3,0,0,1,6.05,4.89,0
8,611,3,3,20,1,98,87,33,44,15,0,0,1,6.42,6.87,2
4,293,1,4,20,1,98,60,79,41,13,0,0,1,6.31,7.9,2
11,399,1,3,20,1,68,70,87,61,0,4,3,1,6.87,7.62,0
10,635,4,1,18,0,58,55,94,71,1,3,0,0,6.92,7.15,0
8,916,8,5,22,1,60,59,96,90,12,3,1,0,5.23,7.41,0
1,91,1,1,20,0,94,41,57,87,7,3,2,0,4.82,6.33,0
13,766,7,3,22,0,44,60,66,80,8,2,1,1,5.02,5.76,2
4,608,8,5,20,1,38,31,31,89,9,3,3,1,5.12,3.31,0
6,5,1,4,22,0,42,49,90,88,19,4,3,1,8.52,6.33,0
11,680,3,2,19,1,74,87,80,46,9,4,3,0,9.12,8.03,0
5,894,6,4,19,1,35,49,60,60,15,2,2,0,8.06,4.92,0
1,270,3,2,20,1,73,63,72,56,8,4,2,1,4.23,6.96,0
11,619,1,4,21,0,31,89,57,92,5,4,1,0,7.3,5.88,0
6,898,3,3,21,1,58,63,68,59,11,2,2,0,8.29,6.35,2
0,810,5,1,18,0,77,66,94,40,16,2,3,0,6.87,8.05,2
10,558,4,2,19,1,41,96,45,71,9,2,3,0,4.44,5.91,2
11,98,6,3,19,0,96,48,96,79,10,4,0,1,6.82,8.16,1
10,525,8,1,21,1,79,81,97,71,8,2,3,1,7.51,8.68,2
1,193,8,1,20,0,40,73,65,59,17,0,0,0,7.13,5.99,2
12,156,5,5,18,1,34,56,59,49,2,1,1,0,7.97,5.06,0
7,899,5,5,19,0,74,67,52,94,4,2,2,1,5.47,6.31,2
12,665,1,5,18,1,76,50,92,45,4,2,0,0,7.84,7.46,2
0,114,1,2,19,0,35,67,98,80,4,2,1,0,5.83,6.98,2
8,395,8,2,22,1,98,42,76,72,10,2,1,1,7.92,7.24,2
1,769,5,1,22,0,92,50,40,49,3,1,3,1,6.69,5.86,2
7,656,5,2,18,1,96,71,48,64,4,4,2,1,8.31,6.93,0
3,802,8,1,21,1,76,77,91,63,18,3,3,0,6.76,8.23,0
5,521,2,3,21,1,63,75,72,70,10,0,2,1,5.58,7.02,2
7,879,2,4,19,0,41,86,38,68,11,4,3,0,9.44,5.33,0
3,213,7,1,22,0,56,81,54,51,16,2,1,1,5.33,6.27,2
13,744,4,1,22,1,98,51,60,82,14,4,3,0,6.21,6.87,0
13,682,5,3,18,0,97,46,42,76,1,0,2,0,8.26,5.97,2
9,532,3,5,18,1,57,55,94,90,0,4,3,0,6.85,7.12,0
4,14,6,0,21,1,74,68,59,81,5,4,0,1,7.76,6.62,0
6,418,2,5,21,1,31,92,58,89,0,2,3,1,6.68,6.01,2
7,367,8,5,21,0,38,80,47,48,14,1,1,1,7.36,5.42,0
2,637,1,1,20,1,60,59,32,68,1,3,3,0,6.82,4.85,0
5,852,5,1,22,0,65,70,64,42,7,4,1,0,9.45,6.61,0
7,852,3,2,22,0,44,62,95,43,15,1,1,0,5.14,6.98,2
3,212,6,2,18,1,91,79,33,93,15,3,1,1,8.9,6.42,0
6,699,3,4,22,0,60,92,70,60,15,0,0,1,6.55,7.36,2
2,683,7,4,18,0,56,68,59,45,19,0,2,1,4.14,6.08,2
5,991,3,0,20,0,31,57,40,41,18,4,2,1,9.38,4.24,0
2,758,1,2,21,1,72,47,62,76,1,3,2,0,8.78,6.05,0
0,4,2,1,20,1,30,88,67,59,19,0,2,0,4.4,6.22,2
3,230,3,3,21,0,38,95,34,84,13,2,2,0,6.11,5.35,0
13,200,6,2,21,0,89,72,88,72,1,1,1,1,8.75,8.35,2
11,884,2,1,18,1,31,42,80,53,18,4,3,0,6.79,5.39,0
0,401,7,2,21,1,87,30,94,59,1,0,3,0,9.08,7.27,2
5,148,7,5,20,0,94,61,97,82,17,1,2,0,7.28,8.53,1
5,583,4,2,19,1,41,39,87,41,16,2,1,1,8.45,5.88,2
1,491,1,0,18,1,84,44,77,86,18,4,2,0,6.48,6.92,0
3,225,2,5,21,0,39,46,87,46,13,4,3,1,4.51,6.03,0
9,585,7,1,21,1,94,92,66,94,16,0,0,0,5.25,8.22,1
9,818,7,5,22,0,94,83,36,76,15,4,0,0,4.75,6.75,0
5,168,2,2,18,0,90,52,89,51,18,1,3,1,8.41,7.82,2
6,760,3,5,18,0,98,79,88,88,16,3,3,0,9.08,8.83,1
9,791,8,0,20,0,64,88,39,55,11,1,0,0,5.27,6.12,2
4,151,6,3,19,1,40,65,62,56,3,2,2,1,5.77,5.63,2
13,223,3,5,20,1,97,35,80,70,7,4,3,1,8.07,7.16,0
1,503,6,0,20,1,67,95,65,98,0,2,2,0,6.38,7.46,2
5,736,7,5,20,1,68,61,67,46,13,2,3,0,8.46,6.55,2
9,549,7,4,19,0,50,82,84,65,8,4,2,0,5.75,7.32,0
3,43,1,3,20,1,65,98,59,40,17,3,2,0,6.9,7.25,0
12,696,2,1,18,0,49,31,55,41,11,1,2,0,8.59,4.6,0
7,503,5,0,19,0,72,72,71,70,1,2,0,1,5.92,7.16,2
11,954,7,5,21,0,50,69,76,59,5,1,2,1,7.53,6.61,2
10,240,6,3,22,1,64,97,48,76,4,2,1,1,7.55,6.75,2
13,929,6,1,22,0,93,33,54,98,17,4,2,1,5.94,5.94,0
0,842,8,3,18,0,61,75,47,72,13,4,0,1,8.09,5.96,0
6,350,8,0,22,1,65,49,38,52,14,4,0,0,6.91,4.94,0
12,721,3,4,22,0,98,43,46,40,12,4,3,1,7.27,6.07,0
6,22,3,0,22,1,81,43,33,90,8,4,2,1,6.15,5.04,0
0,635,7,0,21,1,33,78,84,72,18,1,3,0,4.49,6.69,2
4,597,7,1,22,0,36,32,83,42,0,2,2,0,7.84,5.36,0
2,42,4,1,20,0,53,50,57,76,7,0,2,0,5.89,5.37,0
3,465,6,5,18,1,50,90,69,99,15,3,3,0,7.35,6.96,0
2,39,1,2,18,1,86,31,38,58,6,0,0,1,8.99,5.03,0
1,302,2,0,18,0,48,50,65,83,15,2,0,0,8.59,5.54,2
11,680,2,1,21,0,57,39,37,97,12,1,3,0,7.46,4.36,0
1,174,8,0,21,0,61,48,91,79,12,2,2,0,5.25,6.91,2
5,998,2,0,22,0,63,82,78,71,19,3,3,1,6.84,7.47,0
12,531,6,1,20,0,45,78,99,44,18,2,3,0,6.06,7.65,2
3,460,3,4,22,0,67,37,71,86,10,4,0,1,7.25,5.96,0
12,620,1,4,18,0,33,86,31,82,15,0,0,1,8.02,4.81,0
5,192,2,0,20,0,85,53,60,86,8,3,2,0,7.99,6.54,0
8,243,6,4,18,0,69,76,48,76,12,3,2,1,4.31,6.27,0
9,835,5,0,20,0,79,50,94,45,18,0,3,1,6.05,7.63,2
0,279,7,5,19,1,69,37,89,99,9,1,0,1,6.15,6.74,2
12,739,4,1,21,1,78,48,91,75,6,0,2,0,5.03,7.42,2
7,35,4,0,21,1,77,59,89,76,16,0,2,0,6.68,7.64,1
5,556,2,4,18,1,35,55,45,52,9,0,3,1,5.53,4.5,0
2,897,3,4,18,0,34,49,36,93,1,1,0,0,5.91,3.93,0
8,539,4,3,19,1,74,74,97,51,17,3,1,1,7.15,8.32,0
0,153,4,3,22,0,45,93,41,45,15,2,1,1,8.66,5.78,2
5,22,8,4,20,0,46,59,34,69,2,0,3,1,6.36,4.51,0
12,718,4,5,19,0,88,82,76,76,19,1,1,0,6.97,8.14,1
8,931,4,2,19,0,85,79,40,67,0,2,0,0,8.37,6.52,2
8,90,2,0,18,0,64,91,63,49,4,2,1,0,6.36,7.17,2
3,389,8,3,18,1,37,71,80,67,0,3,1,0,6.12,6.44,0
1,930,6,0,22,1,90,57,34,45,6,4,0,0,7.66,5.77,0
8,358,1,3,22,1,56,87,77,48,17,2,2,0,5.49,7.37,2
10,549,1,1,18,0,49,60,60,63,3,0,0,1,4.16,5.67,2
4,930,3,1,21,1,86,88,69,91,8,2,2,1,4.74,7.98,1
6,227,6,4,22,1,99,41,36,57,0,4,2,0,5.52,5.64,0
10,201,7,1,19,0,52,74,69,43,0,4,3,0,8.45,6.54,0
1,349,5,1,18,0,31,95,98,84,5,3,2,0,5.16,7.7,1
6,820,1,2,20,1,56,97,43,93,16,1,3,1,7.41,6.31,2
6,765,5,5,20,0,61,61,39,97,15,3,1,0,5.7,5.22,0
0,37,1,4,21,0,79,70,78,62,18,4,0,1,4.32,7.59,0
0,732,8,2,18,1,93,84,46,66,3,1,2,0,8.58,7.15,2
0,499,1,4,19,1,69,98,80,43,9,3,3,0,9.13,8.21,0
0,698,8,5,21,0,62,34,91,52,15,0,0,0,4.91,6.52,2
4,42,8,4,19,0,58,92,59,50,6,2,0,1,6.8,6.86,2
10,870,3,0,20,1,62,33,84,50,1,0,3,0,5.58,6.21,2
12,625,4,0,19,1,46,70,63,58,19,0,0,1,7.02,6.0,2
5,771,3,0,20,1,94,41,98,72,6,2,2,0,7.86,7.97,2
11,516,8,1,22,0,72,66,62,53,6,2,1,1,9.42,6.62,2
12,67,8,5,20,1,92,84,34,52,4,4,2,1,5.92,6.64,0
8,739,1,2,20,1,87,74,71,46,14,2,0,0,5.4,7.67,2
0,122,6,2,21,1,72,57,32,72,18,0,3,1,7.68,5.15,0
13,684,4,3,21,0,66,88,92,71,9,2,1,0,8.64,8.3,2
1,335,6,2,18,0,75,36,67,84,4,4,1,0,4.15,6.01,0
1,152,6,0,18,1,54,89,42,95,4,1,1,0,4.24,5.97,2
8,973,6,0,20,0,96,82,37,76,17,3,0,0,7.2,6.82,0
5,778,4,3,22,1,80,69,90,47,3,0,2,1,4.72,8.07,2
7,668,6,1,18,1,67,81,59,85,13,2,3,1,7.46,6.8,2
7,161,4,2,20,1,67,40,79,73,17,1,3,1,7.11,6.37,2
11,213,5,5,21,0,30,79,98,58,8,3,3,0,8.41,7.19,0
10,909,8,3,18,1,83,79,67,75,16,3,0,1,8.38,7.54,1
5,375,7,2,18,0,94,77,88,73,11,3,0,0,8.58,8.65,0
8,919,1,1,20,0,51,83,31,75,17,0,2,1,9.14,5.26,0
7,442,2,5,20,1,90,35,86,45,15,3,0,1,7.25,7.19,0
7,422,6,5,19,0,87,79,36,98,2,0,0,1,4.8,6.42,2
7,537,3,1,19,1,83,32,39,94,18,0,0,1,9.03,5.01,0
2,938,5,2,22,1,48,70,58,93,9,4,2,1,9.48,5.86,0
13,803,3,4,18,1,99,57,63,94,19,3,2,1,4.21,7.2,0
12,934,2,2,19,1,63,61,74,89,6,2,3,0,7.31,6.68,2
4,700,4,3,20,0,73,68,87,40,0,1,1,1,6.06,7.71,2
8,911,2,3,18,1,96,92,62,84,0,0,3,0,5.67,8.12,1
9,633,3,2,19,1,81,48,80,69,14,0,2,0,8.23,7.07,2
3,229,8,0,22,1,51,30,93,54,0,4,2,1,5.66,6.15,0
12,58,8,3,22,1,58,62,67,48,8,0,3,1,4.82,6.28,2
3,95,2,4,22,0,43,62,41,94,13,0,3,0,5.33,4.79,0
5,261,8,0,22,0,91,40,92,68,12,2,3,0,6.96,7.61,2
6,353,1,4,20,1,44,89,94,98,18,0,1,1,5.4,7.75,1
8,311,2,5,22,0,43,57,89,41,15,1,1,1,5.92,6.56,2
6,135,6,3,21,1,96,91,49,69,16,1,0,0,7.16,7.57,2
8,861,1,0,22,1,51,76,95,85,8,2,1,1,7.81,7.61,1
3,794,6,2,19,1,36,46,47,94,13,4,2,0,4.39,4.34,0
11,966,7,0,18,0,36,38,71,43,2,2,1,0,6.26,5.06,0
3,922,7,5,19,1,46,37,35,58,8,1,2,1,7.93,3.89,0
8,472,2,4,18,0,61,88,95,59,19,2,0,1,5.8,8.27,2
7,631,1,5,20,0,85,98,98,44,0,2,0,0,8.17,9.41,2
11,429,8,1,18,1,91,74,51,48,4,3,3,0,5.88,6.99,0
6,936,1,3,21,0,87,62,51,59,5,3,1,0,8.18,6.51,0
0,974,7,2,22,1,87,67,94,96,19,2,0,0,9.26,8.38,1
10,536,2,4,19,0,32,92,78,91,13,0,1,1,6.77,6.84,2
9,853,5,5,18,0,30,41,41,88,9,2,1,1,6.66,3.77,0
2,145,4,2,19,0,96,96,92,98,7,4,0,1,6.66,9.44,1
13,523,4,3,22,0,49,58,42,99,14,2,0,1,9.24,4.89,0
4,86,4,2,20,1,91,51,91,98,0,1,2,0,4.88,7.9,1
0,946,8,3,22,1,85,63,88,55,15,4,1,1,8.07,7.96,0
1,108,1,3,20,1,82,99,40,98,19,1,0,0,7.79,7.03,2
3,422,8,3,19,1,94,68,30,88,6,4,0,1,7.48,6.06,0
10,344,7,5,20,1,85,45,97,59,0,4,0,1,8.07,7.78,0
6,265,4,3,20,1,74,60,38,59,4,1,3,1,5.76,5.54,2
9,733,7,2,20,1,47,78,32,65,9,2,2,1,9.1,5.03,0
3,585,1,1,20,0,77,73,38,78,4,4,2,1,8.99,6.02,0
6,993,7,2,20,0,67,75,98,72,7,0,0,1,5.27,8.18,2
10,493,5,5,18,1,51,30,51,51,5,1,0,0,6.83,4.47,0
13,332,8,3,20,1,30,73,98,60,9,1,0,1,5.72,7.01,2
3,821,2,1,20,0,71,75,52,97,13,2,0,0,8.35,6.46,2
0,412,7,5,22,0,98,82,34,95,7,2,1,1,8.95,6.76,2
7,613,7,4,22,1,58,62,68,95,5,4,2,1,6.94,6.32,0
12,936,2,4,22,1,35,74,32,62,8,1,2,1,5.76,4.55,0
7,648,1,4,20,0,85,93,55,59,14,2,3,1,7.55,7.54,2
2,190,1,1,22,0,41,32,37,62,15,1,3,1,4.78,3.67,0
11,972,8,2,18,0,68,53,81,88,0,0,2,1,6.8,6.87,2
3,932,7,1,19,0,41,60,98,86,13,1,3,1,8.17,6.95,2
5,141,5,1,22,0,62,69,35,45,19,4,3,1,5.45,5.33,0
7,868,4,1,22,1,82,79,56,84,17,0,3,1,6.16,7.07,2
13,72,5,4,18,0,48,44,51,94,6,0,3,1,7.6,4.8,0
8,839,2,0,21,1,87,50,85,51,11,3,1,1,9.28,7.51,0
12,166,2,2,21,0,72,50,72,74,9,2,3,1,4.44,6.54,2
9,167,6,0,18,1,74,89,56,47,14,0,2,1,4.86,7.13,2
6,565,4,0,22,1,48,94,74,95,6,3,2,0,4.7,7.22,0
5,258,7,1,19,1,66,50,75,95,4,4,3,1,5.21,6.48,0
0,438,2,2,22,1,40,84,62,66,10,2,1,0,4.33,6.2,2
0,110,6,0,18,1,85,98,57,55,2,1,3,0,5.99,7.77,2
2,743,1,3,18,0,54,55,80,86,3,1,2,0,5.54,6.47,2
2,672,2,1,20,1,98,84,93,92,10,1,3,0,5.09,9.18,1
11,863,3,1,18,0,74,75,64,71,14,0,0,0,5.42,7.03,2
12,838,4,1,20,1,91,91,65,68,14,2,0,0,7.54,8.06,2
8,530,6,3,18,0,43,99,35,46,16,4,0,1,7.79,5.66,0
9,289,4,3,20,1,63,83,87,55,10,3,3,1,9.11,7.86,0
8,973,4,4,20,1,89,33,52,92,5,2,3,1,5.16,5.74,2
1,561,3,5,22,0,93,74,43,68,6,3,1,0,4.56,6.73,0
2,509,5,2,20,0,99,83,85,95,10,3,1,0,4.32,8.86,1
11,174,1,5,21,0,80,82,54,64,4,1,2,1,6.71,7.02,2
10,301,4,1,18,0,71,73,49,82,0,0,2,1,7.55,6.28,2
4,695,2,0,19,0,50,65,47,75,0,0,0,0,5.32,5.33,0
3,184,8,1,18,1,34,63,46,87,12,4,1,1,7.66,4.75,0
3,338,1,0,22,1,95,81,43,43,1,4,2,1,5.03,7.0,0
10,509,2,4,22,1,99,35,55,66,17,1,3,0,5.22,6.22,2
4,818,1,5,20,0,90,67,61,62,5,3,3,1,7.65,7.15,0
7,309,7,1,22,1,37,62,88,62,13,1,0,0,9.25,6.49,2
8,506,1,5,22,0,95,84,86,99,10,0,3,1,8.97,8.81,1
4,345,6,4,18,1,91,52,41,69,4,0,2,1,4.15,5.93,2
11,80,2,5,21,0,49,73,32,82,18,1,0,0,9.4,4.94,0
9,373,8,0,21,0,33,57,61,63,12,2,0,1,6.0,5.14,0
4,155,2,2,20,1,44,93,44,87,11,0,2,0,7.05,5.87,2
11,786,7,4,22,0,85,77,38,55,8,4,0,1,5.9,6.38,0
10,794,1,5,22,1,49,88,78,46,3,2,2,0,8.53,7.23,2
2,431,4,1,21,1,53,88,73,62,5,1,3,1,7.7,7.15,2
10,499,8,3,20,0,38,72,57,77,3,2,3,0,8.82,5.58,2
5,760,2,3,22,1,50,72,74,70,0,3,2,1,5.17,6.62,0
0,146,7,4,20,0,70,42,42,93,16,2,3,1,7.52,5.04,0
0,480,8,3,18,0,42,72,76,81,16,1,2,0,6.92,6.46,2
12,434,3,2,22,1,34,42,50,58,9,3,0,0,7.24,4.28,0
10,518,3,4,22,0,93,64,79,91,17,4,1,1,6.01,7.87,1
1,668,1,1,22,0,75,40,76,86,13,4,1,1,4.04,6.49,0
8,682,5,1,21,1,99,50,34,97,2,0,2,1,7.88,5.83,2
9,68,1,4,21,0,88,55,36,43,16,2,3,0,7.93,5.73,2
5,605,7,3,22,0,80,79,67,96,3,1,0,0,8.79,7.45,2
5,880,1,3,22,0,45,78,66,45,1,4,3,1,9.29,6.33,0
2,874,4,1,18,0,80,42,61,99,14,4,1,0,5.1,6.1,0
4,887,4,2,18,1,71,68,85,97,5,2,3,0,4.37,7.57,1
8,185,6,0,20,1,40,84,72,58,8,1,3,1,8.32,6.6,2
10,903,7,3,20,1,97,36,96,99,6,1,1,0,8.83,7.83,1
3,681,5,2,21,1,81,72,56,66,9,3,1,0,4.94,6.83,0
5,203,8,3,19,1,39,71,80,91,1,4,3,1,4.6,6.5,0
11,553,7,0,18,1,92,87,77,68,19,2,3,1,8.67,8.45,2
3,12,7,4,20,0,65,41,82,93,13,4,0,0,9.38,6.46,0
10,665,5,5,18,0,74,42,77,51,5,2,2,0,6.24,6.56,2
1,273,7,1,18,0,35,41,39,77,4,0,0,0,8.98,3.84,0
4,297,5,4,19,0,35,67,38,52,4,2,0,1,8.24,4.58,0
4,50,5,3,18,0,95,32,75,99,19,1,3,1,5.59,6.81,2
9,499,5,0,19,1,93,91,39,67,11,0,0,0,4.86,7.08,2
5,368,7,1,19,1,67,60,65,44,7,2,0,1,5.07,6.41,2
2,723,7,5,18,0,98,66,39,85,6,4,0,0,6.89,6.48,0
7,655,1,5,18,1,90,53,56,85,15,3,0,1,6.19,6.53,0
7,356,7,0,20,1,92,97,48,56,17,4,3,1,9.27,7.59,0
13,2,1,0,18,1,49,93,40,66,15,0,1,1,6.28,5.86,2
0,253,6,3,18,1,93,45,61,65,18,0,3,0,4.53,6.58,2
11,474,3,1,18,1,66,47,49,93,9,0,0,0,4.66,5.35,0
3,846,3,3,20,0,65,97,75,43,8,2,2,0,8.98,7.86,2
13,505,6,5,19,0,39,69,89,47,5,1,2,1,6.85,6.8,2
1,255,6,4,20,1,63,87,97,65,17,0,1,0,9.2,8.38,2
6,609,2,4,18,1,74,74,46,72,2,1,2,0,9.23,6.28,2
0,684,1,2,22,1,92,82,94,51,13,0,0,1,9.3,8.98,2
4,149,5,5,18,0,42,56,86,52,4,3,3,0,9.07,6.38,0
3,487,8,5,20,1,54,65,48,60,13,4,3,1,8.88,5.49,0
8,278,2,3,20,1,73,97,34,91,17,2,2,0,7.41,6.46,2
5,58,4,2,21,1,53,42,84,76,2,3,1,0,9.23,6.21,0
1,445,1,0,22,1,98,80,33,64,6,3,3,1,8.38,6.66,0
8,112,7,2,20,0,76,77,81,78,1,1,1,1,7.75,7.83,1
2,835,6,1,19,0,79,89,48,42,5,3,3,1,8.92,6.96,0
13,754,3,3,18,1,65,99,60,58,9,2,2,1,8.45,7.32,2
5,821,1,0,19,0,62,80,32,46,18,0,3,1,6.1,5.54,2
3,568,6,0,20,1,32,43,96,56,12,4,0,1,5.54,6.09,0
5,488,8,4,20,0,60,72,58,52,10,2,2,1,4.83,6.28,2
0,406,8,1,19,1,89,32,82,63,8,4,3,1,9.23,6.91,0
9,366,1,2,19,0,58,54,37,90,16,3,1,0,4.47,4.84,0
10,59,7,4,21,1,73,63,34,84,10,2,3,1,8.24,5.44,0
0,328,1,5,18,1,74,99,93,47,12,1,0,0,6.12,8.91,2
2,727,7,3,19,1,71,85,56,47,2,4,1,0,6.56,6.92,0
11,468,1,2,18,1,50,94,62,84,9,1,0,0,4.67,6.8,2
8,744,4,5,22,0,61,89,87,41,0,4,1,0,4.65,7.98,0
6,566,3,0,20,0,57,77,91,69,4,3,2,1,5.93,7.66,0
12,884,1,2,19,0,76,48,55,42,11,4,0,0,7.92,5.92,0
0,719,6,4,22,0,76,64,43,84,6,0,3,1,5.47,5.92,2
9,62,4,1,20,1,46,62,61,65,11,0,1,0,7.83,5.68,2
10,183,8,4,21,0,58,71,70,56,6,4,1,0,9.48,6.67,0
11,310,2,3,20,0,77,83,43,77,11,4,1,0,6.34,6.52,0
0,792,1,3,19,0,31,68,77,42,3,3,2,0,9.15,6.05,0
4,537,7,2,22,0,62,93,77,96,16,0,2,0,4.44,7.73,1
9,176,4,4,22,1,92,67,67,72,15,1,1,1,5.72,7.45,2
6,574,5,1,22,1,97,67,36,69,17,2,3,1,7.29,6.36,2
8,428,2,0,20,0,68,81,62,54,1,1,1,1,5.18,6.95,2
1,72,3,3,18,0,34,76,53,47,16,2,2,1,6.05,5.42,0
7,846,1,1,18,1,97,94,55,69,9,2,2,1,6.48,7.93,2
11,166,1,5,20,1,81,71,79,62,15,2,0,1,7.71,7.72,2
4,224,4,2,19,0,81,84,71,51,6,4,3,1,5.2,7.79,0
12,576,8,1,20,0,58,88,42,78,13,0,3,0,5.94,6.06,2
1,580,3,2,18,0,66,95,60,98,19,3,1,1,9.25,7.23,0
3,951,5,5,20,0,37,83,52,87,14,3,3,1,5.46,5.68,0
6,8,2,1,22,1,49,80,66,47,9,3,2,0,8.04,6.51,0
9,235,6,1,19,1,70,52,88,48,7,0,3,1,8.79,7.18,2
13,709,3,0,19,1,99,40,87,47,1,4,1,1,7.69,7.65,0
4,923,1,5,21,1,65,65,45,77,16,3,0,1,8.34,5.7,0
5,684,4,4,20,1,61,85,68,72,8,4,0,0,9.41,7.1,0
3,793,5,1,22,1,34,71,38,87,8,1,1,0,5.83,4.67,0
3,27,4,0,20,0,49,42,93,72,14,0,2,1,5.42,6.45,2
12,807,2,1,21,1,97,81,51,84,12,1,0,0,6.48,7.38,2
11,910,7,0,21,0,51,59,83,50,8,0,1,0,7.51,6.62,2
12,645,7,3,20,1,60,41,51,62,3,4,2,1,4.59,5.07,0
9,26,3,4,20,0,70,50,43,82,8,4,3,0,4.29,5.32,0
12,549,4,1,20,1,34,41,95,90,8,1,1,0,4.76,6.05,2
10,195,6,5,18,1,39,91,79,90,14,0,1,0,4.92,7.06,2
4,202,6,2,21,0,66,68,34,82,10,3,2,0,4.22,5.38,0
2,84,7,5,19,0,85,73,46,64,12,3,1,1,7.26,6.58,0
13,831,7,4,18,0,53,33,30,54,16,2,3,1,7.19,3.78,0
4,29,4,3,22,0,45,60,43,49,0,1,1,0,6.64,4.87,0
10,465,8,3,19,1,31,53,84,59,2,4,3,1,4.72,5.88,0
12,98,1,3,19,1,44,71,46,55,2,1,2,0,9.21,5.29,0
0,898,4,0,19,1,70,78,38,74,14,3,1,1,7.88,5.96,0
3,189,5,5,21,1,92,49,41,73,4,2,2,1,4.56,5.87,2
8,11,3,2,22,1,78,37,95,60,3,0,3,0,7.17,7.25,2
3,602,2,2,18,0,55,62,44,96,0,3,2,1,4.22,5.27,0
10,29,8,0,22,1,95,97,63,85,3,3,0,1,6.23,8.28,1
3,724,6,1,18,1,58,67,66,86,7,1,0,0,8.44,6.39,2
7,37,8,0,21,0,99,65,82,99,6,0,1,1,6.92,8.2,1
13,852,4,2,22,1,89,77,70,95,0,3,1,1,4.53,7.78,1
13,571,5,2,19,0,94,37,33,79,4,2,1,1,8.66,5.25,0
6,293,8,1,22,1,69,89,37,40,12,4,2,0,4.41,6.22,0
5,359,7,5,21,1,40,53,46,64,11,3,3,1,6.68,4.63,0
12,654,6,5,21,1,81,46,51,95,7,1,2,1,6.83,5.85,2
2,913,8,4,21,0,93,94,37,85,16,3,0,1,8.25,7.09,0
1,179,6,5,18,0,32,68,51,98,1,1,0,1,9.42,5.04,0
6,796,2,3,22,0,40,84,69,53,17,0,1,1,6.19,6.48,2
13,111,6,3,19,1,57,90,51,58,8,3,2,0,7.52,6.45,0
12,741,8,4,19,0,91,60,34,47,8,2,3,1,6.86,5.89,2
1,443,5,2,20,1,77,57,38,80,12,3,2,0,4.44,5.54,0
13,20,6,4,21,1,57,61,89,54,17,4,2,0,8.39,7.1,0
5,144,6,1,19,0,75,36,49,83,16,2,0,1,6.88,5.29,0
3,498,4,4,21,0,93,43,63,57,6,4,3,1,7.34,6.6,0
10,145,4,4,19,0,84,83,65,40,6,3,0,0,5.86,7.61,0
1,440,7,0,22,1,31,99,67,86,18,2,2,0,9.03,6.58,2
12,886,3,3,20,0,45,80,96,72,1,2,3,0,7.78,7.59,2
9,420,1,1,21,1,40,59,61,40,15,4,2,0,5.96,5.41,0
2,315,5,0,18,1,32,59,75,92,1,0,2,0,6.73,5.73,2
6,165,1,1,18,0,84,45,54,73,14,4,1,1,5.68,6.03,0
1,651,1,4,19,1,71,52,93,43,15,2,3,1,7.51,7.41,2
